survtype,countryname,yearweek,pathogen,pathogentype,pathogensubtype,indicator,age,value
primary care sentinel,Denmark,2023-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,7.2
primary care sentinel,Denmark,2023-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,153
primary care sentinel,Denmark,2023-W10,Influenza,Influenza,total,detections,total,39
primary care sentinel,Denmark,2023-W10,Influenza,Influenza,total,positivity,total,24.5
primary care sentinel,Denmark,2023-W10,Influenza,Influenza,total,tests,total,159
primary care sentinel,Denmark,2023-W10,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Denmark,2023-W10,Influenza,Influenza A,A(H1)pdm09,detections,total,14
primary care sentinel,Denmark,2023-W10,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Denmark,2023-W10,Influenza,Influenza A,total,detections,total,16
primary care sentinel,Denmark,2023-W10,Influenza,Influenza B,B (unknown),detections,total,23
primary care sentinel,Denmark,2023-W10,Influenza,Influenza B,total,detections,total,23
primary care sentinel,Denmark,2023-W10,RSV,RSV,RSV,detections,total,3
primary care sentinel,Denmark,2023-W10,RSV,RSV,RSV,positivity,total,1.9
primary care sentinel,Denmark,2023-W10,RSV,RSV,RSV,tests,total,159
primary care sentinel,Denmark,2023-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,10
primary care sentinel,Denmark,2023-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,6.3
primary care sentinel,Denmark,2023-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,159
primary care sentinel,Denmark,2023-W09,Influenza,Influenza,total,detections,total,17
primary care sentinel,Denmark,2023-W09,Influenza,Influenza,total,positivity,total,11.1
primary care sentinel,Denmark,2023-W09,Influenza,Influenza,total,tests,total,153
primary care sentinel,Denmark,2023-W09,Influenza,Influenza A,A (unknown),detections,total,2
primary care sentinel,Denmark,2023-W09,Influenza,Influenza A,A(H1)pdm09,detections,total,6
primary care sentinel,Denmark,2023-W09,Influenza,Influenza A,A(H3),detections,total,4
primary care sentinel,Denmark,2023-W09,Influenza,Influenza A,total,detections,total,12
primary care sentinel,Denmark,2023-W09,Influenza,Influenza B,B (unknown),detections,total,5
primary care sentinel,Denmark,2023-W09,Influenza,Influenza B,total,detections,total,5
primary care sentinel,Denmark,2023-W09,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W09,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W09,RSV,RSV,RSV,tests,total,153
primary care sentinel,Denmark,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
primary care sentinel,Denmark,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,2.6
primary care sentinel,Denmark,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,153
primary care sentinel,Denmark,2023-W08,Influenza,Influenza,total,detections,total,55
primary care sentinel,Denmark,2023-W08,Influenza,Influenza,total,positivity,total,34.6
primary care sentinel,Denmark,2023-W08,Influenza,Influenza,total,tests,total,159
primary care sentinel,Denmark,2023-W08,Influenza,Influenza A,A(H1)pdm09,detections,total,16
primary care sentinel,Denmark,2023-W08,Influenza,Influenza A,total,detections,total,16
primary care sentinel,Denmark,2023-W08,Influenza,Influenza B,B (unknown),detections,total,39
primary care sentinel,Denmark,2023-W08,Influenza,Influenza B,total,detections,total,39
primary care sentinel,Denmark,2023-W08,RSV,RSV,RSV,detections,total,1
primary care sentinel,Denmark,2023-W08,RSV,RSV,RSV,positivity,total,0.6
primary care sentinel,Denmark,2023-W08,RSV,RSV,RSV,tests,total,159
primary care sentinel,Denmark,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
primary care sentinel,Denmark,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,1.9
primary care sentinel,Denmark,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,159
primary care sentinel,Denmark,2023-W07,Influenza,Influenza,total,detections,total,30
primary care sentinel,Denmark,2023-W07,Influenza,Influenza,total,positivity,total,18.1
primary care sentinel,Denmark,2023-W07,Influenza,Influenza,total,tests,total,166
primary care sentinel,Denmark,2023-W07,Influenza,Influenza A,A(H1)pdm09,detections,total,12
primary care sentinel,Denmark,2023-W07,Influenza,Influenza A,A(H3),detections,total,2
primary care sentinel,Denmark,2023-W07,Influenza,Influenza A,total,detections,total,14
primary care sentinel,Denmark,2023-W07,Influenza,Influenza B,B (unknown),detections,total,16
primary care sentinel,Denmark,2023-W07,Influenza,Influenza B,total,detections,total,16
primary care sentinel,Denmark,2023-W07,RSV,RSV,RSV,detections,total,4
primary care sentinel,Denmark,2023-W07,RSV,RSV,RSV,positivity,total,2.4
primary care sentinel,Denmark,2023-W07,RSV,RSV,RSV,tests,total,166
primary care sentinel,Denmark,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
primary care sentinel,Denmark,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,1.8
primary care sentinel,Denmark,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,166
primary care sentinel,Denmark,2023-W06,Influenza,Influenza,total,detections,total,35
primary care sentinel,Denmark,2023-W06,Influenza,Influenza,total,positivity,total,19.4
primary care sentinel,Denmark,2023-W06,Influenza,Influenza,total,tests,total,180
primary care sentinel,Denmark,2023-W06,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Denmark,2023-W06,Influenza,Influenza A,A(H1)pdm09,detections,total,16
primary care sentinel,Denmark,2023-W06,Influenza,Influenza A,A(H3),detections,total,8
primary care sentinel,Denmark,2023-W06,Influenza,Influenza A,total,detections,total,25
primary care sentinel,Denmark,2023-W06,Influenza,Influenza B,B (unknown),detections,total,10
primary care sentinel,Denmark,2023-W06,Influenza,Influenza B,total,detections,total,10
primary care sentinel,Denmark,2023-W06,RSV,RSV,RSV,detections,total,2
primary care sentinel,Denmark,2023-W06,RSV,RSV,RSV,positivity,total,1.1
primary care sentinel,Denmark,2023-W06,RSV,RSV,RSV,tests,total,180
primary care sentinel,Denmark,2023-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,8
primary care sentinel,Denmark,2023-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,4.4
primary care sentinel,Denmark,2023-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,180
primary care sentinel,Denmark,2023-W05,Influenza,Influenza,total,detections,total,28
primary care sentinel,Denmark,2023-W05,Influenza,Influenza,total,positivity,total,14.3
primary care sentinel,Denmark,2023-W05,Influenza,Influenza,total,tests,total,196
primary care sentinel,Denmark,2023-W05,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Denmark,2023-W05,Influenza,Influenza A,A(H1)pdm09,detections,total,10
primary care sentinel,Denmark,2023-W05,Influenza,Influenza A,A(H3),detections,total,5
primary care sentinel,Denmark,2023-W05,Influenza,Influenza A,total,detections,total,16
primary care sentinel,Denmark,2023-W05,Influenza,Influenza B,B (unknown),detections,total,12
primary care sentinel,Denmark,2023-W05,Influenza,Influenza B,total,detections,total,12
primary care sentinel,Denmark,2023-W05,RSV,RSV,RSV,detections,total,6
primary care sentinel,Denmark,2023-W05,RSV,RSV,RSV,positivity,total,3.1
primary care sentinel,Denmark,2023-W05,RSV,RSV,RSV,tests,total,196
primary care sentinel,Denmark,2023-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Denmark,2023-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0.5
primary care sentinel,Denmark,2023-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,196
primary care sentinel,Denmark,2023-W04,Influenza,Influenza,total,detections,total,32
primary care sentinel,Denmark,2023-W04,Influenza,Influenza,total,positivity,total,17.9
primary care sentinel,Denmark,2023-W04,Influenza,Influenza,total,tests,total,179
primary care sentinel,Denmark,2023-W04,Influenza,Influenza A,A(H1)pdm09,detections,total,15
primary care sentinel,Denmark,2023-W04,Influenza,Influenza A,A(H3),detections,total,11
primary care sentinel,Denmark,2023-W04,Influenza,Influenza A,total,detections,total,26
primary care sentinel,Denmark,2023-W04,Influenza,Influenza B,B (unknown),detections,total,6
primary care sentinel,Denmark,2023-W04,Influenza,Influenza B,total,detections,total,6
primary care sentinel,Denmark,2023-W04,RSV,RSV,RSV,detections,total,6
primary care sentinel,Denmark,2023-W04,RSV,RSV,RSV,positivity,total,3.4
primary care sentinel,Denmark,2023-W04,RSV,RSV,RSV,tests,total,179
primary care sentinel,Denmark,2023-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,19
primary care sentinel,Denmark,2023-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,10.6
primary care sentinel,Denmark,2023-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,179
primary care sentinel,Denmark,2023-W03,Influenza,Influenza,total,detections,total,23
primary care sentinel,Denmark,2023-W03,Influenza,Influenza,total,positivity,total,14.6
primary care sentinel,Denmark,2023-W03,Influenza,Influenza,total,tests,total,158
primary care sentinel,Denmark,2023-W03,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Denmark,2023-W03,Influenza,Influenza A,A(H1)pdm09,detections,total,11
primary care sentinel,Denmark,2023-W03,Influenza,Influenza A,A(H3),detections,total,8
primary care sentinel,Denmark,2023-W03,Influenza,Influenza A,total,detections,total,20
primary care sentinel,Denmark,2023-W03,Influenza,Influenza B,B (unknown),detections,total,3
primary care sentinel,Denmark,2023-W03,Influenza,Influenza B,total,detections,total,3
primary care sentinel,Denmark,2023-W03,RSV,RSV,RSV,detections,total,6
primary care sentinel,Denmark,2023-W03,RSV,RSV,RSV,positivity,total,3.8
primary care sentinel,Denmark,2023-W03,RSV,RSV,RSV,tests,total,158
primary care sentinel,Denmark,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,7
primary care sentinel,Denmark,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,4.4
primary care sentinel,Denmark,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,158
primary care sentinel,Denmark,2023-W02,Influenza,Influenza,total,detections,total,19
primary care sentinel,Denmark,2023-W02,Influenza,Influenza,total,positivity,total,9.4
primary care sentinel,Denmark,2023-W02,Influenza,Influenza,total,tests,total,202
primary care sentinel,Denmark,2023-W02,Influenza,Influenza A,A(H1)pdm09,detections,total,10
primary care sentinel,Denmark,2023-W02,Influenza,Influenza A,A(H3),detections,total,4
primary care sentinel,Denmark,2023-W02,Influenza,Influenza A,total,detections,total,14
primary care sentinel,Denmark,2023-W02,Influenza,Influenza B,B (unknown),detections,total,5
primary care sentinel,Denmark,2023-W02,Influenza,Influenza B,total,detections,total,5
primary care sentinel,Denmark,2023-W02,RSV,RSV,RSV,detections,total,12
primary care sentinel,Denmark,2023-W02,RSV,RSV,RSV,positivity,total,5.9
primary care sentinel,Denmark,2023-W02,RSV,RSV,RSV,tests,total,202
primary care sentinel,Denmark,2023-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,7
primary care sentinel,Denmark,2023-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,3.5
primary care sentinel,Denmark,2023-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,202
primary care sentinel,Denmark,2023-W01,Influenza,Influenza,total,detections,total,19
primary care sentinel,Denmark,2023-W01,Influenza,Influenza,total,positivity,total,8.1
primary care sentinel,Denmark,2023-W01,Influenza,Influenza,total,tests,total,236
primary care sentinel,Denmark,2023-W01,Influenza,Influenza A,A(H1)pdm09,detections,total,10
primary care sentinel,Denmark,2023-W01,Influenza,Influenza A,A(H3),detections,total,8
primary care sentinel,Denmark,2023-W01,Influenza,Influenza A,total,detections,total,18
primary care sentinel,Denmark,2023-W01,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,Denmark,2023-W01,Influenza,Influenza B,total,detections,total,1
primary care sentinel,Denmark,2023-W01,RSV,RSV,RSV,detections,total,13
primary care sentinel,Denmark,2023-W01,RSV,RSV,RSV,positivity,total,5.5
primary care sentinel,Denmark,2023-W01,RSV,RSV,RSV,tests,total,236
primary care sentinel,Denmark,2023-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,15
primary care sentinel,Denmark,2023-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,6.4
primary care sentinel,Denmark,2023-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,236
primary care sentinel,Denmark,2022-W52,Influenza,Influenza,total,detections,total,18
primary care sentinel,Denmark,2022-W52,Influenza,Influenza,total,positivity,total,15
primary care sentinel,Denmark,2022-W52,Influenza,Influenza,total,tests,total,120
primary care sentinel,Denmark,2022-W52,Influenza,Influenza A,A(H1)pdm09,detections,total,6
primary care sentinel,Denmark,2022-W52,Influenza,Influenza A,A(H3),detections,total,7
primary care sentinel,Denmark,2022-W52,Influenza,Influenza A,total,detections,total,13
primary care sentinel,Denmark,2022-W52,Influenza,Influenza B,B (unknown),detections,total,5
primary care sentinel,Denmark,2022-W52,Influenza,Influenza B,total,detections,total,5
primary care sentinel,Denmark,2022-W52,RSV,RSV,RSV,detections,total,7
primary care sentinel,Denmark,2022-W52,RSV,RSV,RSV,positivity,total,5.8
primary care sentinel,Denmark,2022-W52,RSV,RSV,RSV,tests,total,120
primary care sentinel,Denmark,2022-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,11
primary care sentinel,Denmark,2022-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9.2
primary care sentinel,Denmark,2022-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,120
primary care sentinel,Denmark,2022-W51,Influenza,Influenza,total,detections,total,46
primary care sentinel,Denmark,2022-W51,Influenza,Influenza,total,positivity,total,18.5
primary care sentinel,Denmark,2022-W51,Influenza,Influenza,total,tests,total,248
primary care sentinel,Denmark,2022-W51,Influenza,Influenza A,A(H1)pdm09,detections,total,29
primary care sentinel,Denmark,2022-W51,Influenza,Influenza A,A(H3),detections,total,15
primary care sentinel,Denmark,2022-W51,Influenza,Influenza A,total,detections,total,44
primary care sentinel,Denmark,2022-W51,Influenza,Influenza B,B (unknown),detections,total,2
primary care sentinel,Denmark,2022-W51,Influenza,Influenza B,total,detections,total,2
primary care sentinel,Denmark,2022-W51,RSV,RSV,RSV,detections,total,21
primary care sentinel,Denmark,2022-W51,RSV,RSV,RSV,positivity,total,8.5
primary care sentinel,Denmark,2022-W51,RSV,RSV,RSV,tests,total,248
primary care sentinel,Denmark,2022-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,37
primary care sentinel,Denmark,2022-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,14.9
primary care sentinel,Denmark,2022-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,248
primary care sentinel,Denmark,2022-W50,Influenza,Influenza,total,detections,total,26
primary care sentinel,Denmark,2022-W50,Influenza,Influenza,total,positivity,total,13.3
primary care sentinel,Denmark,2022-W50,Influenza,Influenza,total,tests,total,195
primary care sentinel,Denmark,2022-W50,Influenza,Influenza A,A(H1)pdm09,detections,total,16
primary care sentinel,Denmark,2022-W50,Influenza,Influenza A,A(H3),detections,total,8
primary care sentinel,Denmark,2022-W50,Influenza,Influenza A,total,detections,total,24
primary care sentinel,Denmark,2022-W50,Influenza,Influenza B,B (unknown),detections,total,2
primary care sentinel,Denmark,2022-W50,Influenza,Influenza B,total,detections,total,2
primary care sentinel,Denmark,2022-W50,RSV,RSV,RSV,detections,total,25
primary care sentinel,Denmark,2022-W50,RSV,RSV,RSV,positivity,total,12.8
primary care sentinel,Denmark,2022-W50,RSV,RSV,RSV,tests,total,195
primary care sentinel,Denmark,2022-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,20
primary care sentinel,Denmark,2022-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,10.3
primary care sentinel,Denmark,2022-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,195
primary care sentinel,Denmark,2022-W49,Influenza,Influenza,total,detections,total,7
primary care sentinel,Denmark,2022-W49,Influenza,Influenza,total,positivity,total,4.4
primary care sentinel,Denmark,2022-W49,Influenza,Influenza,total,tests,total,159
primary care sentinel,Denmark,2022-W49,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Denmark,2022-W49,Influenza,Influenza A,A(H1)pdm09,detections,total,3
primary care sentinel,Denmark,2022-W49,Influenza,Influenza A,A(H3),detections,total,3
primary care sentinel,Denmark,2022-W49,Influenza,Influenza A,total,detections,total,7
primary care sentinel,Denmark,2022-W49,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Denmark,2022-W49,RSV,RSV,RSV,detections,total,28
primary care sentinel,Denmark,2022-W49,RSV,RSV,RSV,positivity,total,17.6
primary care sentinel,Denmark,2022-W49,RSV,RSV,RSV,tests,total,159
primary care sentinel,Denmark,2022-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,20
primary care sentinel,Denmark,2022-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,12.6
primary care sentinel,Denmark,2022-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,159
primary care sentinel,Denmark,2022-W48,Influenza,Influenza,total,detections,total,4
primary care sentinel,Denmark,2022-W48,Influenza,Influenza,total,positivity,total,2.6
primary care sentinel,Denmark,2022-W48,Influenza,Influenza,total,tests,total,155
primary care sentinel,Denmark,2022-W48,Influenza,Influenza A,A(H1)pdm09,detections,total,3
primary care sentinel,Denmark,2022-W48,Influenza,Influenza A,total,detections,total,3
primary care sentinel,Denmark,2022-W48,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,Denmark,2022-W48,Influenza,Influenza B,total,detections,total,1
primary care sentinel,Denmark,2022-W48,RSV,RSV,RSV,detections,total,28
primary care sentinel,Denmark,2022-W48,RSV,RSV,RSV,positivity,total,18.1
primary care sentinel,Denmark,2022-W48,RSV,RSV,RSV,tests,total,155
primary care sentinel,Denmark,2022-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,10
primary care sentinel,Denmark,2022-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,6.5
primary care sentinel,Denmark,2022-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,155
primary care sentinel,Denmark,2022-W47,Influenza,Influenza,total,detections,total,2
primary care sentinel,Denmark,2022-W47,Influenza,Influenza,total,positivity,total,1.3
primary care sentinel,Denmark,2022-W47,Influenza,Influenza,total,tests,total,159
primary care sentinel,Denmark,2022-W47,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Denmark,2022-W47,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Denmark,2022-W47,Influenza,Influenza A,total,detections,total,2
