survtype,countryname,yearweek,pathogen,pathogentype,pathogensubtype,indicator,age,value
primary care sentinel,Estonia,2019-W03,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2019-W03,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2019-W03,RSV,RSV,RSV,tests,total,36
primary care sentinel,Estonia,2019-W02,Influenza,Influenza,total,detections,total,7
primary care sentinel,Estonia,2019-W02,Influenza,Influenza,total,positivity,total,28
primary care sentinel,Estonia,2019-W02,Influenza,Influenza,total,tests,total,25
primary care sentinel,Estonia,2019-W02,Influenza,Influenza A,A (unknown),detections,total,7
primary care sentinel,Estonia,2019-W02,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2019-W02,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2019-W02,RSV,RSV,RSV,tests,total,25
primary care sentinel,Estonia,2019-W01,Influenza,Influenza,total,detections,total,13
primary care sentinel,Estonia,2019-W01,Influenza,Influenza,total,positivity,total,59.1
primary care sentinel,Estonia,2019-W01,Influenza,Influenza,total,tests,total,22
primary care sentinel,Estonia,2019-W01,Influenza,Influenza A,A(H1)pdm09,detections,total,11
primary care sentinel,Estonia,2019-W01,Influenza,Influenza A,A(H3),detections,total,2
primary care sentinel,Estonia,2019-W01,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2019-W01,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2019-W01,RSV,RSV,RSV,tests,total,22
primary care sentinel,Estonia,2018-W52,Influenza,Influenza,total,detections,total,2
primary care sentinel,Estonia,2018-W52,Influenza,Influenza,total,positivity,total,40
primary care sentinel,Estonia,2018-W52,Influenza,Influenza,total,tests,total,5
primary care sentinel,Estonia,2018-W52,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Estonia,2018-W52,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Estonia,2018-W52,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W52,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2018-W52,RSV,RSV,RSV,tests,total,5
primary care sentinel,Estonia,2018-W51,Influenza,Influenza,total,detections,total,11
primary care sentinel,Estonia,2018-W51,Influenza,Influenza,total,positivity,total,45.8
primary care sentinel,Estonia,2018-W51,Influenza,Influenza,total,tests,total,24
primary care sentinel,Estonia,2018-W51,Influenza,Influenza A,A(H1)pdm09,detections,total,11
primary care sentinel,Estonia,2018-W51,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W51,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2018-W51,RSV,RSV,RSV,tests,total,24
primary care sentinel,Estonia,2018-W50,Influenza,Influenza,total,detections,total,3
primary care sentinel,Estonia,2018-W50,Influenza,Influenza,total,positivity,total,27.3
primary care sentinel,Estonia,2018-W50,Influenza,Influenza,total,tests,total,11
primary care sentinel,Estonia,2018-W50,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Estonia,2018-W50,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Estonia,2018-W50,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Estonia,2018-W50,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W50,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2018-W50,RSV,RSV,RSV,tests,total,11
primary care sentinel,Estonia,2018-W49,Influenza,Influenza,total,detections,total,2
primary care sentinel,Estonia,2018-W49,Influenza,Influenza,total,positivity,total,25
primary care sentinel,Estonia,2018-W49,Influenza,Influenza,total,tests,total,8
primary care sentinel,Estonia,2018-W49,Influenza,Influenza A,A(H1)pdm09,detections,total,2
primary care sentinel,Estonia,2018-W49,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W49,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2018-W49,RSV,RSV,RSV,tests,total,8
primary care sentinel,Estonia,2018-W48,Influenza,Influenza,total,detections,total,0
primary care sentinel,Estonia,2018-W48,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Estonia,2018-W48,Influenza,Influenza,total,tests,total,11
primary care sentinel,Estonia,2018-W48,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W48,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2018-W48,RSV,RSV,RSV,tests,total,11
primary care sentinel,Estonia,2018-W47,Influenza,Influenza,total,detections,total,0
primary care sentinel,Estonia,2018-W47,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Estonia,2018-W47,Influenza,Influenza,total,tests,total,9
primary care sentinel,Estonia,2018-W47,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W47,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2018-W47,RSV,RSV,RSV,tests,total,9
primary care sentinel,Estonia,2018-W46,Influenza,Influenza,total,detections,total,0
primary care sentinel,Estonia,2018-W46,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Estonia,2018-W46,Influenza,Influenza,total,tests,total,6
primary care sentinel,Estonia,2018-W46,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W46,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2018-W46,RSV,RSV,RSV,tests,total,6
primary care sentinel,Estonia,2018-W45,Influenza,Influenza,total,detections,total,0
primary care sentinel,Estonia,2018-W45,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Estonia,2018-W45,Influenza,Influenza,total,tests,total,5
primary care sentinel,Estonia,2018-W45,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W45,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2018-W45,RSV,RSV,RSV,tests,total,5
primary care sentinel,Estonia,2018-W44,Influenza,Influenza,total,detections,total,1
primary care sentinel,Estonia,2018-W44,Influenza,Influenza,total,positivity,total,12.5
primary care sentinel,Estonia,2018-W44,Influenza,Influenza,total,tests,total,8
primary care sentinel,Estonia,2018-W44,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Estonia,2018-W44,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W44,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2018-W44,RSV,RSV,RSV,tests,total,8
primary care sentinel,Estonia,2018-W43,Influenza,Influenza,total,detections,total,1
primary care sentinel,Estonia,2018-W43,Influenza,Influenza,total,positivity,total,14.3
primary care sentinel,Estonia,2018-W43,Influenza,Influenza,total,tests,total,7
primary care sentinel,Estonia,2018-W43,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Estonia,2018-W43,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W43,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2018-W43,RSV,RSV,RSV,tests,total,7
primary care sentinel,Estonia,2018-W42,Influenza,Influenza,total,detections,total,0
primary care sentinel,Estonia,2018-W42,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Estonia,2018-W42,Influenza,Influenza,total,tests,total,3
primary care sentinel,Estonia,2018-W42,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W42,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2018-W42,RSV,RSV,RSV,tests,total,3
primary care sentinel,Estonia,2018-W41,Influenza,Influenza,total,detections,total,0
primary care sentinel,Estonia,2018-W41,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Estonia,2018-W41,Influenza,Influenza,total,tests,total,8
primary care sentinel,Estonia,2018-W41,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W41,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2018-W41,RSV,RSV,RSV,tests,total,8
primary care sentinel,Estonia,2018-W40,Influenza,Influenza,total,detections,total,0
primary care sentinel,Estonia,2018-W40,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Estonia,2018-W40,Influenza,Influenza,total,tests,total,4
primary care sentinel,Estonia,2018-W40,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W40,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2018-W40,RSV,RSV,RSV,tests,total,4
primary care sentinel,Estonia,2018-W39,Influenza,Influenza,total,detections,total,0
primary care sentinel,Estonia,2018-W39,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Estonia,2018-W39,Influenza,Influenza,total,tests,total,1
primary care sentinel,Estonia,2018-W39,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W39,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2018-W39,RSV,RSV,RSV,tests,total,1
primary care sentinel,Estonia,2018-W38,Influenza,Influenza,total,detections,total,0
primary care sentinel,Estonia,2018-W38,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Estonia,2018-W38,Influenza,Influenza,total,tests,total,1
primary care sentinel,Estonia,2018-W38,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W38,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2018-W38,RSV,RSV,RSV,tests,total,1
primary care sentinel,Estonia,2018-W37,Influenza,Influenza,total,tests,total,0
primary care sentinel,Estonia,2018-W37,RSV,RSV,RSV,tests,total,0
primary care sentinel,Estonia,2018-W36,Influenza,Influenza,total,tests,total,0
primary care sentinel,Estonia,2018-W36,RSV,RSV,RSV,tests,total,0
primary care sentinel,Estonia,2018-W35,Influenza,Influenza,total,tests,total,0
primary care sentinel,Estonia,2018-W35,RSV,RSV,RSV,tests,total,0
primary care sentinel,Estonia,2018-W34,Influenza,Influenza,total,tests,total,0
primary care sentinel,Estonia,2018-W34,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W34,RSV,RSV,RSV,tests,total,0
primary care sentinel,Estonia,2018-W33,Influenza,Influenza,total,detections,total,0
primary care sentinel,Estonia,2018-W33,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Estonia,2018-W33,Influenza,Influenza,total,tests,total,1
primary care sentinel,Estonia,2018-W33,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W33,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2018-W33,RSV,RSV,RSV,tests,total,1
primary care sentinel,Estonia,2018-W32,Influenza,Influenza,total,tests,total,0
primary care sentinel,Estonia,2018-W32,RSV,RSV,RSV,tests,total,0
primary care sentinel,Estonia,2018-W31,Influenza,Influenza,total,tests,total,0
primary care sentinel,Estonia,2018-W31,RSV,RSV,RSV,tests,total,0
primary care sentinel,Estonia,2018-W30,Influenza,Influenza,total,tests,total,0
primary care sentinel,Estonia,2018-W30,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W30,RSV,RSV,RSV,tests,total,0
primary care sentinel,Estonia,2018-W29,Influenza,Influenza,total,tests,total,0
primary care sentinel,Estonia,2018-W29,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W29,RSV,RSV,RSV,tests,total,0
primary care sentinel,Estonia,2018-W27,Influenza,Influenza,total,detections,total,0
primary care sentinel,Estonia,2018-W27,Influenza,Influenza,total,tests,total,0
primary care sentinel,Estonia,2018-W27,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W27,RSV,RSV,RSV,tests,total,0
primary care sentinel,Estonia,2018-W26,Influenza,Influenza,total,detections,total,0
primary care sentinel,Estonia,2018-W26,Influenza,Influenza,total,tests,total,0
primary care sentinel,Estonia,2018-W26,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W26,RSV,RSV,RSV,tests,total,0
primary care sentinel,Estonia,2018-W25,Influenza,Influenza,total,detections,total,0
primary care sentinel,Estonia,2018-W25,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Estonia,2018-W25,Influenza,Influenza,total,tests,total,1
primary care sentinel,Estonia,2018-W25,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W25,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2018-W25,RSV,RSV,RSV,tests,total,1
primary care sentinel,Estonia,2018-W24,Influenza,Influenza,total,detections,total,0
primary care sentinel,Estonia,2018-W24,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Estonia,2018-W24,Influenza,Influenza,total,tests,total,3
primary care sentinel,Estonia,2018-W24,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W24,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2018-W24,RSV,RSV,RSV,tests,total,3
primary care sentinel,Estonia,2018-W23,Influenza,Influenza,total,detections,total,0
primary care sentinel,Estonia,2018-W23,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Estonia,2018-W23,Influenza,Influenza,total,tests,total,3
primary care sentinel,Estonia,2018-W23,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W23,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2018-W23,RSV,RSV,RSV,tests,total,3
primary care sentinel,Estonia,2018-W22,Influenza,Influenza,total,detections,total,1
primary care sentinel,Estonia,2018-W22,Influenza,Influenza,total,positivity,total,12.5
primary care sentinel,Estonia,2018-W22,Influenza,Influenza,total,tests,total,8
primary care sentinel,Estonia,2018-W22,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Estonia,2018-W22,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W22,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2018-W22,RSV,RSV,RSV,tests,total,8
primary care sentinel,Estonia,2018-W20,Influenza,Influenza,total,detections,total,0
primary care sentinel,Estonia,2018-W20,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Estonia,2018-W20,Influenza,Influenza,total,tests,total,2
primary care sentinel,Estonia,2018-W20,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W20,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2018-W20,RSV,RSV,RSV,tests,total,2
primary care sentinel,Estonia,2018-W19,Influenza,Influenza,total,tests,total,0
primary care sentinel,Estonia,2018-W19,RSV,RSV,RSV,tests,total,0
primary care sentinel,Estonia,2018-W18,Influenza,Influenza,total,detections,total,0
primary care sentinel,Estonia,2018-W18,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Estonia,2018-W18,Influenza,Influenza,total,tests,total,3
primary care sentinel,Estonia,2018-W18,RSV,RSV,RSV,detections,total,2
primary care sentinel,Estonia,2018-W18,RSV,RSV,RSV,positivity,total,66.7
primary care sentinel,Estonia,2018-W18,RSV,RSV,RSV,tests,total,3
primary care sentinel,Estonia,2018-W17,Influenza,Influenza,total,detections,total,4
primary care sentinel,Estonia,2018-W17,Influenza,Influenza,total,positivity,total,50
primary care sentinel,Estonia,2018-W17,Influenza,Influenza,total,tests,total,8
primary care sentinel,Estonia,2018-W17,Influenza,Influenza A,A (unknown),detections,total,3
primary care sentinel,Estonia,2018-W17,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,Estonia,2018-W17,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2018-W17,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2018-W17,RSV,RSV,RSV,tests,total,8
primary care sentinel,Estonia,2018-W16,Influenza,Influenza,total,tests,total,5
primary care sentinel,Estonia,2018-W16,RSV,RSV,RSV,detections,total,1
primary care sentinel,Estonia,2018-W16,RSV,RSV,RSV,positivity,total,20
primary care sentinel,Estonia,2018-W16,RSV,RSV,RSV,tests,total,5
primary care sentinel,Estonia,2018-W15,Influenza,Influenza,total,detections,total,5
primary care sentinel,Estonia,2018-W15,Influenza,Influenza,total,positivity,total,23.8
primary care sentinel,Estonia,2018-W15,Influenza,Influenza,total,tests,total,21
primary care sentinel,Estonia,2018-W15,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Estonia,2018-W15,Influenza,Influenza A,A(H3),detections,total,4
primary care sentinel,Estonia,2018-W15,RSV,RSV,RSV,tests,total,21
primary care sentinel,Estonia,2018-W14,Influenza,Influenza,total,detections,total,11
primary care sentinel,Estonia,2018-W14,Influenza,Influenza,total,positivity,total,37.9
primary care sentinel,Estonia,2018-W14,Influenza,Influenza,total,tests,total,29
primary care sentinel,Estonia,2018-W14,Influenza,Influenza A,A (unknown),detections,total,7
primary care sentinel,Estonia,2018-W14,Influenza,Influenza B,B (unknown),detections,total,4
primary care sentinel,Estonia,2018-W14,RSV,RSV,RSV,detections,total,2
primary care sentinel,Estonia,2018-W14,RSV,RSV,RSV,positivity,total,6.9
primary care sentinel,Estonia,2018-W14,RSV,RSV,RSV,tests,total,29
primary care sentinel,Estonia,2018-W12,Influenza,Influenza,total,detections,total,14
primary care sentinel,Estonia,2018-W12,Influenza,Influenza,total,positivity,total,42.4
primary care sentinel,Estonia,2018-W12,Influenza,Influenza,total,tests,total,33
primary care sentinel,Estonia,2018-W12,Influenza,Influenza A,A (unknown),detections,total,13
primary care sentinel,Estonia,2018-W12,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,Estonia,2018-W12,RSV,RSV,RSV,detections,total,2
primary care sentinel,Estonia,2018-W12,RSV,RSV,RSV,positivity,total,6.1
primary care sentinel,Estonia,2018-W12,RSV,RSV,RSV,tests,total,33
primary care sentinel,Estonia,2018-W11,Influenza,Influenza,total,detections,total,14
primary care sentinel,Estonia,2018-W11,Influenza,Influenza,total,positivity,total,32.6
primary care sentinel,Estonia,2018-W11,Influenza,Influenza,total,tests,total,43
primary care sentinel,Estonia,2018-W11,Influenza,Influenza A,A(H1)pdm09,detections,total,4
primary care sentinel,Estonia,2018-W11,Influenza,Influenza A,A(H3),detections,total,6
