survtype,countryname,yearweek,pathogen,pathogentype,pathogensubtype,indicator,age,value
primary care sentinel,Slovenia,2022-W50,Influenza,Influenza,total,detections,total,53
primary care sentinel,Slovenia,2022-W50,Influenza,Influenza,total,positivity,total,44.9
primary care sentinel,Slovenia,2022-W50,Influenza,Influenza,total,tests,total,118
primary care sentinel,Slovenia,2022-W50,Influenza,Influenza A,A (unknown),detections,total,4
primary care sentinel,Slovenia,2022-W50,Influenza,Influenza A,A(H1)pdm09,detections,total,21
primary care sentinel,Slovenia,2022-W50,Influenza,Influenza A,A(H3),detections,total,28
primary care sentinel,Slovenia,2022-W50,RSV,RSV,RSV,detections,total,14
primary care sentinel,Slovenia,2022-W50,RSV,RSV,RSV,positivity,total,11.9
primary care sentinel,Slovenia,2022-W50,RSV,RSV,RSV,tests,total,118
primary care sentinel,Slovenia,2022-W50,RSV,RSV untyped,NA,detections,total,14
primary care sentinel,Slovenia,2022-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,10
primary care sentinel,Slovenia,2022-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,8.5
primary care sentinel,Slovenia,2022-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,118
primary care sentinel,Slovenia,2022-W49,Influenza,Influenza,total,detections,total,20
primary care sentinel,Slovenia,2022-W49,Influenza,Influenza,total,positivity,total,21.7
primary care sentinel,Slovenia,2022-W49,Influenza,Influenza,total,tests,total,92
primary care sentinel,Slovenia,2022-W49,Influenza,Influenza A,A (unknown),detections,total,2
primary care sentinel,Slovenia,2022-W49,Influenza,Influenza A,A(H1)pdm09,detections,total,3
primary care sentinel,Slovenia,2022-W49,Influenza,Influenza A,A(H3),detections,total,14
primary care sentinel,Slovenia,2022-W49,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,Slovenia,2022-W49,RSV,RSV,RSV,detections,total,16
primary care sentinel,Slovenia,2022-W49,RSV,RSV,RSV,positivity,total,17.4
primary care sentinel,Slovenia,2022-W49,RSV,RSV,RSV,tests,total,92
primary care sentinel,Slovenia,2022-W49,RSV,RSV untyped,NA,detections,total,16
primary care sentinel,Slovenia,2022-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,10
primary care sentinel,Slovenia,2022-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,10.9
primary care sentinel,Slovenia,2022-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,92
primary care sentinel,Slovenia,2022-W48,Influenza,Influenza,total,detections,total,7
primary care sentinel,Slovenia,2022-W48,Influenza,Influenza,total,positivity,total,5.6
primary care sentinel,Slovenia,2022-W48,Influenza,Influenza,total,tests,total,124
primary care sentinel,Slovenia,2022-W48,Influenza,Influenza A,A(H1)pdm09,detections,total,3
primary care sentinel,Slovenia,2022-W48,Influenza,Influenza A,A(H3),detections,total,4
primary care sentinel,Slovenia,2022-W48,RSV,RSV,RSV,detections,total,28
primary care sentinel,Slovenia,2022-W48,RSV,RSV,RSV,positivity,total,22.6
primary care sentinel,Slovenia,2022-W48,RSV,RSV,RSV,tests,total,124
primary care sentinel,Slovenia,2022-W48,RSV,RSV untyped,NA,detections,total,28
primary care sentinel,Slovenia,2022-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,12
primary care sentinel,Slovenia,2022-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9.7
primary care sentinel,Slovenia,2022-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,124
primary care sentinel,Slovenia,2022-W47,Influenza,Influenza,total,detections,total,5
primary care sentinel,Slovenia,2022-W47,Influenza,Influenza,total,positivity,total,5.8
primary care sentinel,Slovenia,2022-W47,Influenza,Influenza,total,tests,total,86
primary care sentinel,Slovenia,2022-W47,Influenza,Influenza A,A(H1)pdm09,detections,total,2
primary care sentinel,Slovenia,2022-W47,Influenza,Influenza A,A(H3),detections,total,3
primary care sentinel,Slovenia,2022-W47,RSV,RSV,RSV,detections,total,29
primary care sentinel,Slovenia,2022-W47,RSV,RSV,RSV,positivity,total,33.7
primary care sentinel,Slovenia,2022-W47,RSV,RSV,RSV,tests,total,86
primary care sentinel,Slovenia,2022-W47,RSV,RSV untyped,NA,detections,total,29
primary care sentinel,Slovenia,2022-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,6
primary care sentinel,Slovenia,2022-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,7
primary care sentinel,Slovenia,2022-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,86
primary care sentinel,Slovenia,2022-W46,Influenza,Influenza,total,detections,total,2
primary care sentinel,Slovenia,2022-W46,Influenza,Influenza,total,positivity,total,2.1
primary care sentinel,Slovenia,2022-W46,Influenza,Influenza,total,tests,total,94
primary care sentinel,Slovenia,2022-W46,Influenza,Influenza A,A(H3),detections,total,2
primary care sentinel,Slovenia,2022-W46,RSV,RSV,RSV,detections,total,26
primary care sentinel,Slovenia,2022-W46,RSV,RSV,RSV,positivity,total,27.7
primary care sentinel,Slovenia,2022-W46,RSV,RSV,RSV,tests,total,94
primary care sentinel,Slovenia,2022-W46,RSV,RSV untyped,NA,detections,total,26
primary care sentinel,Slovenia,2022-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
primary care sentinel,Slovenia,2022-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,2.1
primary care sentinel,Slovenia,2022-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,94
primary care sentinel,Slovenia,2022-W45,Influenza,Influenza,total,detections,total,2
primary care sentinel,Slovenia,2022-W45,Influenza,Influenza,total,positivity,total,3.2
primary care sentinel,Slovenia,2022-W45,Influenza,Influenza,total,tests,total,63
primary care sentinel,Slovenia,2022-W45,Influenza,Influenza A,A(H3),detections,total,2
primary care sentinel,Slovenia,2022-W45,RSV,RSV,RSV,detections,total,10
primary care sentinel,Slovenia,2022-W45,RSV,RSV,RSV,positivity,total,15.9
primary care sentinel,Slovenia,2022-W45,RSV,RSV,RSV,tests,total,63
primary care sentinel,Slovenia,2022-W45,RSV,RSV untyped,NA,detections,total,10
primary care sentinel,Slovenia,2022-W45,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
primary care sentinel,Slovenia,2022-W45,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,4.8
primary care sentinel,Slovenia,2022-W45,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,63
primary care sentinel,Slovenia,2022-W44,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W44,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Slovenia,2022-W44,Influenza,Influenza,total,tests,total,28
primary care sentinel,Slovenia,2022-W44,RSV,RSV,RSV,detections,total,7
primary care sentinel,Slovenia,2022-W44,RSV,RSV,RSV,positivity,total,25
primary care sentinel,Slovenia,2022-W44,RSV,RSV,RSV,tests,total,28
primary care sentinel,Slovenia,2022-W44,RSV,RSV untyped,NA,detections,total,7
primary care sentinel,Slovenia,2022-W44,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
primary care sentinel,Slovenia,2022-W44,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,10.7
primary care sentinel,Slovenia,2022-W44,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,28
primary care sentinel,Slovenia,2022-W43,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W43,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Slovenia,2022-W43,Influenza,Influenza,total,tests,total,64
primary care sentinel,Slovenia,2022-W43,RSV,RSV,RSV,detections,total,12
primary care sentinel,Slovenia,2022-W43,RSV,RSV,RSV,positivity,total,18.8
primary care sentinel,Slovenia,2022-W43,RSV,RSV,RSV,tests,total,64
primary care sentinel,Slovenia,2022-W43,RSV,RSV untyped,NA,detections,total,12
primary care sentinel,Slovenia,2022-W43,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,9
primary care sentinel,Slovenia,2022-W43,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,14.1
primary care sentinel,Slovenia,2022-W43,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,64
primary care sentinel,Slovenia,2022-W42,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W42,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Slovenia,2022-W42,Influenza,Influenza,total,tests,total,82
primary care sentinel,Slovenia,2022-W42,RSV,RSV,RSV,detections,total,5
primary care sentinel,Slovenia,2022-W42,RSV,RSV,RSV,positivity,total,6.1
primary care sentinel,Slovenia,2022-W42,RSV,RSV,RSV,tests,total,82
primary care sentinel,Slovenia,2022-W42,RSV,RSV untyped,NA,detections,total,5
primary care sentinel,Slovenia,2022-W42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
primary care sentinel,Slovenia,2022-W42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,4.9
primary care sentinel,Slovenia,2022-W42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,82
primary care sentinel,Slovenia,2022-W41,Influenza,Influenza,total,detections,total,1
primary care sentinel,Slovenia,2022-W41,Influenza,Influenza,total,positivity,total,4
primary care sentinel,Slovenia,2022-W41,Influenza,Influenza,total,tests,total,25
primary care sentinel,Slovenia,2022-W41,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Slovenia,2022-W41,RSV,RSV,RSV,detections,total,7
primary care sentinel,Slovenia,2022-W41,RSV,RSV,RSV,positivity,total,28
primary care sentinel,Slovenia,2022-W41,RSV,RSV,RSV,tests,total,25
primary care sentinel,Slovenia,2022-W41,RSV,RSV untyped,NA,detections,total,7
primary care sentinel,Slovenia,2022-W41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
primary care sentinel,Slovenia,2022-W41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,16.7
primary care sentinel,Slovenia,2022-W41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,24
primary care sentinel,Slovenia,2022-W40,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W40,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Slovenia,2022-W40,Influenza,Influenza,total,tests,total,22
primary care sentinel,Slovenia,2022-W40,RSV,RSV,RSV,detections,total,3
primary care sentinel,Slovenia,2022-W40,RSV,RSV,RSV,positivity,total,13.6
primary care sentinel,Slovenia,2022-W40,RSV,RSV,RSV,tests,total,22
primary care sentinel,Slovenia,2022-W40,RSV,RSV untyped,NA,detections,total,3
primary care sentinel,Slovenia,2022-W40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
primary care sentinel,Slovenia,2022-W40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9.1
primary care sentinel,Slovenia,2022-W40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,22
primary care sentinel,Slovenia,2022-W39,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W39,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Slovenia,2022-W39,Influenza,Influenza,total,tests,total,8
primary care sentinel,Slovenia,2022-W39,RSV,RSV,RSV,detections,total,3
primary care sentinel,Slovenia,2022-W39,RSV,RSV,RSV,positivity,total,37.5
primary care sentinel,Slovenia,2022-W39,RSV,RSV,RSV,tests,total,8
primary care sentinel,Slovenia,2022-W39,RSV,RSV untyped,NA,detections,total,3
primary care sentinel,Slovenia,2022-W39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Slovenia,2022-W39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Slovenia,2022-W39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,8
primary care sentinel,Slovenia,2022-W38,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W38,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Slovenia,2022-W38,Influenza,Influenza,total,tests,total,9
primary care sentinel,Slovenia,2022-W38,RSV,RSV,RSV,detections,total,4
primary care sentinel,Slovenia,2022-W38,RSV,RSV,RSV,positivity,total,44.4
primary care sentinel,Slovenia,2022-W38,RSV,RSV,RSV,tests,total,9
primary care sentinel,Slovenia,2022-W38,RSV,RSV untyped,NA,detections,total,4
primary care sentinel,Slovenia,2022-W38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Slovenia,2022-W38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Slovenia,2022-W38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,9
primary care sentinel,Slovenia,2022-W37,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W37,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Slovenia,2022-W37,Influenza,Influenza,total,tests,total,8
primary care sentinel,Slovenia,2022-W37,RSV,RSV,RSV,detections,total,0
primary care sentinel,Slovenia,2022-W37,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Slovenia,2022-W37,RSV,RSV,RSV,tests,total,8
primary care sentinel,Slovenia,2022-W37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Slovenia,2022-W37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,12.5
primary care sentinel,Slovenia,2022-W37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,8
primary care sentinel,Slovenia,2022-W36,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W36,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Slovenia,2022-W36,Influenza,Influenza,total,tests,total,7
primary care sentinel,Slovenia,2022-W36,RSV,RSV,RSV,detections,total,1
primary care sentinel,Slovenia,2022-W36,RSV,RSV,RSV,positivity,total,14.3
primary care sentinel,Slovenia,2022-W36,RSV,RSV,RSV,tests,total,7
primary care sentinel,Slovenia,2022-W36,RSV,RSV untyped,NA,detections,total,1
primary care sentinel,Slovenia,2022-W36,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Slovenia,2022-W36,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,14.3
primary care sentinel,Slovenia,2022-W36,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,7
primary care sentinel,Slovenia,2022-W35,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W35,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Slovenia,2022-W35,Influenza,Influenza,total,tests,total,4
primary care sentinel,Slovenia,2022-W35,RSV,RSV,RSV,detections,total,2
primary care sentinel,Slovenia,2022-W35,RSV,RSV,RSV,positivity,total,50
primary care sentinel,Slovenia,2022-W35,RSV,RSV,RSV,tests,total,4
primary care sentinel,Slovenia,2022-W35,RSV,RSV untyped,NA,detections,total,2
primary care sentinel,Slovenia,2022-W35,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Slovenia,2022-W35,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Slovenia,2022-W35,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,4
primary care sentinel,Slovenia,2022-W34,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W34,Influenza,Influenza,total,tests,total,0
primary care sentinel,Slovenia,2022-W34,RSV,RSV,RSV,detections,total,0
primary care sentinel,Slovenia,2022-W34,RSV,RSV,RSV,tests,total,0
primary care sentinel,Slovenia,2022-W33,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W33,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Slovenia,2022-W33,Influenza,Influenza,total,tests,total,4
primary care sentinel,Slovenia,2022-W33,RSV,RSV,RSV,detections,total,1
primary care sentinel,Slovenia,2022-W33,RSV,RSV,RSV,positivity,total,25
primary care sentinel,Slovenia,2022-W33,RSV,RSV,RSV,tests,total,4
primary care sentinel,Slovenia,2022-W33,RSV,RSV untyped,NA,detections,total,1
primary care sentinel,Slovenia,2022-W33,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Slovenia,2022-W33,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Slovenia,2022-W33,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,4
primary care sentinel,Slovenia,2022-W32,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W32,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Slovenia,2022-W32,Influenza,Influenza,total,tests,total,6
primary care sentinel,Slovenia,2022-W32,RSV,RSV,RSV,detections,total,0
primary care sentinel,Slovenia,2022-W32,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Slovenia,2022-W32,RSV,RSV,RSV,tests,total,6
primary care sentinel,Slovenia,2022-W32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Slovenia,2022-W32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Slovenia,2022-W32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,6
primary care sentinel,Slovenia,2022-W31,Influenza,Influenza,total,detections,total,2
primary care sentinel,Slovenia,2022-W31,Influenza,Influenza,total,positivity,total,40
primary care sentinel,Slovenia,2022-W31,Influenza,Influenza,total,tests,total,5
primary care sentinel,Slovenia,2022-W31,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Slovenia,2022-W31,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Slovenia,2022-W31,RSV,RSV,RSV,detections,total,0
primary care sentinel,Slovenia,2022-W31,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Slovenia,2022-W31,RSV,RSV,RSV,tests,total,5
primary care sentinel,Slovenia,2022-W31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Slovenia,2022-W31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Slovenia,2022-W31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,5
primary care sentinel,Slovenia,2022-W30,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W30,Influenza,Influenza,total,tests,total,0
primary care sentinel,Slovenia,2022-W30,RSV,RSV,RSV,detections,total,0
primary care sentinel,Slovenia,2022-W30,RSV,RSV,RSV,tests,total,0
primary care sentinel,Slovenia,2022-W29,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W29,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Slovenia,2022-W29,Influenza,Influenza,total,tests,total,1
primary care sentinel,Slovenia,2022-W29,RSV,RSV,RSV,detections,total,0
primary care sentinel,Slovenia,2022-W29,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Slovenia,2022-W29,RSV,RSV,RSV,tests,total,1
primary care sentinel,Slovenia,2022-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Slovenia,2022-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,100
primary care sentinel,Slovenia,2022-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,1
primary care sentinel,Slovenia,2022-W28,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W28,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Slovenia,2022-W28,Influenza,Influenza,total,tests,total,1
primary care sentinel,Slovenia,2022-W28,RSV,RSV,RSV,detections,total,1
primary care sentinel,Slovenia,2022-W28,RSV,RSV,RSV,positivity,total,100
primary care sentinel,Slovenia,2022-W28,RSV,RSV,RSV,tests,total,1
primary care sentinel,Slovenia,2022-W28,RSV,RSV untyped,NA,detections,total,1
primary care sentinel,Slovenia,2022-W28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Slovenia,2022-W28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Slovenia,2022-W28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,1
primary care sentinel,Slovenia,2022-W27,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W27,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Slovenia,2022-W27,Influenza,Influenza,total,tests,total,1
primary care sentinel,Slovenia,2022-W27,RSV,RSV,RSV,detections,total,0
primary care sentinel,Slovenia,2022-W27,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Slovenia,2022-W27,RSV,RSV,RSV,tests,total,1
primary care sentinel,Slovenia,2022-W27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Slovenia,2022-W27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Slovenia,2022-W27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,1
primary care sentinel,Slovenia,2022-W26,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W26,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Slovenia,2022-W26,Influenza,Influenza,total,tests,total,6
primary care sentinel,Slovenia,2022-W26,RSV,RSV,RSV,detections,total,0
primary care sentinel,Slovenia,2022-W26,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Slovenia,2022-W26,RSV,RSV,RSV,tests,total,6
primary care sentinel,Slovenia,2022-W26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Slovenia,2022-W26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Slovenia,2022-W26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,6
primary care sentinel,Slovenia,2022-W25,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W25,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Slovenia,2022-W25,Influenza,Influenza,total,tests,total,4
primary care sentinel,Slovenia,2022-W25,RSV,RSV,RSV,detections,total,0
primary care sentinel,Slovenia,2022-W25,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Slovenia,2022-W25,RSV,RSV,RSV,tests,total,4
primary care sentinel,Slovenia,2022-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Slovenia,2022-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,25
primary care sentinel,Slovenia,2022-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,4
primary care sentinel,Slovenia,2022-W24,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W24,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Slovenia,2022-W24,Influenza,Influenza,total,tests,total,5
primary care sentinel,Slovenia,2022-W24,RSV,RSV,RSV,detections,total,0
primary care sentinel,Slovenia,2022-W24,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Slovenia,2022-W24,RSV,RSV,RSV,tests,total,5
primary care sentinel,Slovenia,2022-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Slovenia,2022-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,20
primary care sentinel,Slovenia,2022-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,5
primary care sentinel,Slovenia,2022-W23,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W23,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Slovenia,2022-W23,Influenza,Influenza,total,tests,total,1
primary care sentinel,Slovenia,2022-W23,RSV,RSV,RSV,detections,total,0
primary care sentinel,Slovenia,2022-W23,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Slovenia,2022-W23,RSV,RSV,RSV,tests,total,1
primary care sentinel,Slovenia,2022-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Slovenia,2022-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Slovenia,2022-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,1
primary care sentinel,Slovenia,2022-W22,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W22,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Slovenia,2022-W22,Influenza,Influenza,total,tests,total,4
primary care sentinel,Slovenia,2022-W22,RSV,RSV,RSV,detections,total,0
primary care sentinel,Slovenia,2022-W22,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Slovenia,2022-W22,RSV,RSV,RSV,tests,total,4
primary care sentinel,Slovenia,2022-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Slovenia,2022-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Slovenia,2022-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,4
primary care sentinel,Slovenia,2022-W21,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W21,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Slovenia,2022-W21,Influenza,Influenza,total,tests,total,5
primary care sentinel,Slovenia,2022-W21,RSV,RSV,RSV,detections,total,0
primary care sentinel,Slovenia,2022-W21,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Slovenia,2022-W21,RSV,RSV,RSV,tests,total,5
primary care sentinel,Slovenia,2022-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Slovenia,2022-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Slovenia,2022-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,5
primary care sentinel,Slovenia,2022-W20,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W20,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Slovenia,2022-W20,Influenza,Influenza,total,tests,total,8
primary care sentinel,Slovenia,2022-W20,RSV,RSV,RSV,detections,total,0
primary care sentinel,Slovenia,2022-W20,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Slovenia,2022-W20,RSV,RSV,RSV,tests,total,8
primary care sentinel,Slovenia,2022-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Slovenia,2022-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Slovenia,2022-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,8
primary care sentinel,Slovenia,2022-W19,Influenza,Influenza,total,detections,total,0
primary care sentinel,Slovenia,2022-W19,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Slovenia,2022-W19,Influenza,Influenza,total,tests,total,7
primary care sentinel,Slovenia,2022-W19,RSV,RSV,RSV,detections,total,0
primary care sentinel,Slovenia,2022-W19,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Slovenia,2022-W19,RSV,RSV,RSV,tests,total,7
primary care sentinel,Slovenia,2022-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
