survtype,countryname,yearweek,pathogen,pathogentype,pathogensubtype,indicator,age,value
primary care sentinel,Portugal,2021-W42,RSV,RSV untyped,NA,detections,total,3
primary care sentinel,Portugal,2021-W42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Portugal,2021-W42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Portugal,2021-W42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,24
primary care sentinel,Portugal,2021-W41,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2021-W41,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2021-W41,Influenza,Influenza,total,tests,total,28
primary care sentinel,Portugal,2021-W41,RSV,RSV,RSV,detections,total,5
primary care sentinel,Portugal,2021-W41,RSV,RSV,RSV,positivity,total,17.9
primary care sentinel,Portugal,2021-W41,RSV,RSV,RSV,tests,total,28
primary care sentinel,Portugal,2021-W41,RSV,RSV untyped,NA,detections,total,5
primary care sentinel,Portugal,2021-W41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
primary care sentinel,Portugal,2021-W41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,7.1
primary care sentinel,Portugal,2021-W41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,28
primary care sentinel,Portugal,2021-W40,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2021-W40,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2021-W40,Influenza,Influenza,total,tests,total,21
primary care sentinel,Portugal,2021-W40,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2021-W40,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2021-W40,RSV,RSV,RSV,tests,total,21
primary care sentinel,Portugal,2021-W40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Portugal,2021-W40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Portugal,2021-W40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,21
primary care sentinel,Portugal,2021-W19,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2021-W19,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2021-W19,Influenza,Influenza,total,tests,total,13
primary care sentinel,Portugal,2021-W19,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2021-W19,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2021-W19,RSV,RSV,RSV,tests,total,13
primary care sentinel,Portugal,2021-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Portugal,2021-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Portugal,2021-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,13
primary care sentinel,Portugal,2021-W18,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2021-W18,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2021-W18,Influenza,Influenza,total,tests,total,13
primary care sentinel,Portugal,2021-W18,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2021-W18,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2021-W18,RSV,RSV,RSV,tests,total,11
primary care sentinel,Portugal,2021-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Portugal,2021-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Portugal,2021-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,13
primary care sentinel,Portugal,2021-W17,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2021-W17,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2021-W17,Influenza,Influenza,total,tests,total,24
primary care sentinel,Portugal,2021-W17,RSV,RSV,RSV,detections,total,1
primary care sentinel,Portugal,2021-W17,RSV,RSV,RSV,positivity,total,4.2
primary care sentinel,Portugal,2021-W17,RSV,RSV,RSV,tests,total,24
primary care sentinel,Portugal,2021-W17,RSV,RSV untyped,NA,detections,total,1
primary care sentinel,Portugal,2021-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Portugal,2021-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Portugal,2021-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,23
primary care sentinel,Portugal,2021-W16,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2021-W16,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2021-W16,Influenza,Influenza,total,tests,total,25
primary care sentinel,Portugal,2021-W16,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2021-W16,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2021-W16,RSV,RSV,RSV,tests,total,24
primary care sentinel,Portugal,2021-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Portugal,2021-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Portugal,2021-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,25
primary care sentinel,Portugal,2021-W15,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2021-W15,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2021-W15,Influenza,Influenza,total,tests,total,38
primary care sentinel,Portugal,2021-W15,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2021-W15,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2021-W15,RSV,RSV,RSV,tests,total,35
primary care sentinel,Portugal,2021-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
primary care sentinel,Portugal,2021-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,5.3
primary care sentinel,Portugal,2021-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,38
primary care sentinel,Portugal,2021-W14,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2021-W14,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2021-W14,Influenza,Influenza,total,tests,total,14
primary care sentinel,Portugal,2021-W14,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2021-W14,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2021-W14,RSV,RSV,RSV,tests,total,13
primary care sentinel,Portugal,2021-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
primary care sentinel,Portugal,2021-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,13.3
primary care sentinel,Portugal,2021-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,15
primary care sentinel,Portugal,2021-W13,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2021-W13,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2021-W13,Influenza,Influenza,total,tests,total,20
primary care sentinel,Portugal,2021-W13,RSV,RSV,RSV,detections,total,1
primary care sentinel,Portugal,2021-W13,RSV,RSV,RSV,positivity,total,5.3
primary care sentinel,Portugal,2021-W13,RSV,RSV,RSV,tests,total,19
primary care sentinel,Portugal,2021-W13,RSV,RSV untyped,NA,detections,total,1
primary care sentinel,Portugal,2021-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Portugal,2021-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Portugal,2021-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,18
primary care sentinel,Portugal,2021-W12,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2021-W12,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2021-W12,Influenza,Influenza,total,tests,total,17
primary care sentinel,Portugal,2021-W12,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2021-W12,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2021-W12,RSV,RSV,RSV,tests,total,16
primary care sentinel,Portugal,2021-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Portugal,2021-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,5.9
primary care sentinel,Portugal,2021-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,17
primary care sentinel,Portugal,2021-W11,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2021-W11,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2021-W11,Influenza,Influenza,total,tests,total,24
primary care sentinel,Portugal,2021-W11,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2021-W11,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2021-W11,RSV,RSV,RSV,tests,total,18
primary care sentinel,Portugal,2021-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
primary care sentinel,Portugal,2021-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,16.7
primary care sentinel,Portugal,2021-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,24
primary care sentinel,Portugal,2021-W10,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2021-W10,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2021-W10,Influenza,Influenza,total,tests,total,33
primary care sentinel,Portugal,2021-W10,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2021-W10,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2021-W10,RSV,RSV,RSV,tests,total,31
primary care sentinel,Portugal,2021-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
primary care sentinel,Portugal,2021-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,6.1
primary care sentinel,Portugal,2021-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,33
primary care sentinel,Portugal,2021-W09,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2021-W09,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2021-W09,Influenza,Influenza,total,tests,total,23
primary care sentinel,Portugal,2021-W09,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2021-W09,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2021-W09,RSV,RSV,RSV,tests,total,18
primary care sentinel,Portugal,2021-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,7
primary care sentinel,Portugal,2021-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,30.4
primary care sentinel,Portugal,2021-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,23
primary care sentinel,Portugal,2021-W08,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2021-W08,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2021-W08,Influenza,Influenza,total,tests,total,18
primary care sentinel,Portugal,2021-W08,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2021-W08,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2021-W08,RSV,RSV,RSV,tests,total,15
primary care sentinel,Portugal,2021-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
primary care sentinel,Portugal,2021-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,16.7
primary care sentinel,Portugal,2021-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,18
primary care sentinel,Portugal,2021-W07,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2021-W07,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2021-W07,Influenza,Influenza,total,tests,total,44
primary care sentinel,Portugal,2021-W07,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2021-W07,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2021-W07,RSV,RSV,RSV,tests,total,31
primary care sentinel,Portugal,2021-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,11
primary care sentinel,Portugal,2021-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,25
primary care sentinel,Portugal,2021-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,44
primary care sentinel,Portugal,2021-W06,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2021-W06,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2021-W06,Influenza,Influenza,total,tests,total,18
primary care sentinel,Portugal,2021-W06,RSV,RSV,RSV,detections,total,1
primary care sentinel,Portugal,2021-W06,RSV,RSV,RSV,positivity,total,7.1
primary care sentinel,Portugal,2021-W06,RSV,RSV,RSV,tests,total,14
primary care sentinel,Portugal,2021-W06,RSV,RSV untyped,NA,detections,total,1
primary care sentinel,Portugal,2021-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
primary care sentinel,Portugal,2021-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,22.2
primary care sentinel,Portugal,2021-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,18
primary care sentinel,Portugal,2021-W05,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2021-W05,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2021-W05,Influenza,Influenza,total,tests,total,14
primary care sentinel,Portugal,2021-W05,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2021-W05,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2021-W05,RSV,RSV,RSV,tests,total,7
primary care sentinel,Portugal,2021-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,8
primary care sentinel,Portugal,2021-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,57.1
primary care sentinel,Portugal,2021-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,14
primary care sentinel,Portugal,2021-W04,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2021-W04,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2021-W04,Influenza,Influenza,total,tests,total,27
primary care sentinel,Portugal,2021-W04,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2021-W04,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2021-W04,RSV,RSV,RSV,tests,total,13
primary care sentinel,Portugal,2021-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,10
primary care sentinel,Portugal,2021-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,37
primary care sentinel,Portugal,2021-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,27
primary care sentinel,Portugal,2021-W03,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2021-W03,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2021-W03,Influenza,Influenza,total,tests,total,23
primary care sentinel,Portugal,2021-W03,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2021-W03,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2021-W03,RSV,RSV,RSV,tests,total,7
primary care sentinel,Portugal,2021-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,12
primary care sentinel,Portugal,2021-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,54.5
primary care sentinel,Portugal,2021-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,22
primary care sentinel,Portugal,2021-W02,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2021-W02,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2021-W02,Influenza,Influenza,total,tests,total,10
primary care sentinel,Portugal,2021-W02,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2021-W02,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2021-W02,RSV,RSV,RSV,tests,total,7
primary care sentinel,Portugal,2021-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
primary care sentinel,Portugal,2021-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,30
primary care sentinel,Portugal,2021-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,10
primary care sentinel,Portugal,2021-W01,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2021-W01,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2021-W01,Influenza,Influenza,total,tests,total,9
primary care sentinel,Portugal,2021-W01,RSV,RSV,RSV,detections,total,1
primary care sentinel,Portugal,2021-W01,RSV,RSV,RSV,positivity,total,16.7
primary care sentinel,Portugal,2021-W01,RSV,RSV,RSV,tests,total,6
primary care sentinel,Portugal,2021-W01,RSV,RSV untyped,NA,detections,total,1
primary care sentinel,Portugal,2021-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
primary care sentinel,Portugal,2021-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,44.4
primary care sentinel,Portugal,2021-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,9
primary care sentinel,Portugal,2020-W53,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2020-W53,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2020-W53,Influenza,Influenza,total,tests,total,34
primary care sentinel,Portugal,2020-W53,RSV,RSV,RSV,detections,total,1
primary care sentinel,Portugal,2020-W53,RSV,RSV,RSV,positivity,total,5.9
primary care sentinel,Portugal,2020-W53,RSV,RSV,RSV,tests,total,17
primary care sentinel,Portugal,2020-W53,RSV,RSV untyped,NA,detections,total,1
primary care sentinel,Portugal,2020-W53,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,13
primary care sentinel,Portugal,2020-W53,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,38.2
primary care sentinel,Portugal,2020-W53,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,34
primary care sentinel,Portugal,2020-W52,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2020-W52,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2020-W52,Influenza,Influenza,total,tests,total,14
primary care sentinel,Portugal,2020-W52,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2020-W52,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2020-W52,RSV,RSV,RSV,tests,total,9
primary care sentinel,Portugal,2020-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
primary care sentinel,Portugal,2020-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,21.4
primary care sentinel,Portugal,2020-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,14
primary care sentinel,Portugal,2020-W51,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2020-W51,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2020-W51,Influenza,Influenza,total,tests,total,9
primary care sentinel,Portugal,2020-W51,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2020-W51,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2020-W51,RSV,RSV,RSV,tests,total,3
primary care sentinel,Portugal,2020-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
primary care sentinel,Portugal,2020-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,33.3
primary care sentinel,Portugal,2020-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,9
primary care sentinel,Portugal,2020-W50,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2020-W50,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2020-W50,Influenza,Influenza,total,tests,total,9
primary care sentinel,Portugal,2020-W50,RSV,RSV,RSV,detections,total,1
primary care sentinel,Portugal,2020-W50,RSV,RSV,RSV,positivity,total,14.3
primary care sentinel,Portugal,2020-W50,RSV,RSV,RSV,tests,total,7
primary care sentinel,Portugal,2020-W50,RSV,RSV untyped,NA,detections,total,1
primary care sentinel,Portugal,2020-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Portugal,2020-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,11.1
primary care sentinel,Portugal,2020-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,9
primary care sentinel,Portugal,2020-W49,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2020-W49,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2020-W49,Influenza,Influenza,total,tests,total,15
primary care sentinel,Portugal,2020-W49,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2020-W49,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2020-W49,RSV,RSV,RSV,tests,total,8
primary care sentinel,Portugal,2020-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,7
primary care sentinel,Portugal,2020-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,46.7
primary care sentinel,Portugal,2020-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,15
primary care sentinel,Portugal,2020-W48,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2020-W48,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2020-W48,Influenza,Influenza,total,tests,total,6
primary care sentinel,Portugal,2020-W48,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2020-W48,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2020-W48,RSV,RSV,RSV,tests,total,3
primary care sentinel,Portugal,2020-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
primary care sentinel,Portugal,2020-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,50
primary care sentinel,Portugal,2020-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,6
primary care sentinel,Portugal,2020-W47,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2020-W47,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2020-W47,Influenza,Influenza,total,tests,total,4
primary care sentinel,Portugal,2020-W47,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2020-W47,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2020-W47,RSV,RSV,RSV,tests,total,4
primary care sentinel,Portugal,2020-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Portugal,2020-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Portugal,2020-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,4
primary care sentinel,Portugal,2020-W46,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2020-W46,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2020-W46,Influenza,Influenza,total,tests,total,2
primary care sentinel,Portugal,2020-W46,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2020-W46,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2020-W46,RSV,RSV,RSV,tests,total,2
primary care sentinel,Portugal,2020-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Portugal,2020-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Portugal,2020-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,2
primary care sentinel,Portugal,2020-W45,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2020-W45,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2020-W45,Influenza,Influenza,total,tests,total,2
primary care sentinel,Portugal,2020-W45,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2020-W45,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2020-W45,RSV,RSV,RSV,tests,total,2
primary care sentinel,Portugal,2020-W45,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Portugal,2020-W45,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Portugal,2020-W45,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,2
primary care sentinel,Portugal,2020-W44,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2020-W44,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2020-W44,Influenza,Influenza,total,tests,total,7
primary care sentinel,Portugal,2020-W44,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2020-W44,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2020-W44,RSV,RSV,RSV,tests,total,6
primary care sentinel,Portugal,2020-W44,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Portugal,2020-W44,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,14.3
primary care sentinel,Portugal,2020-W44,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,7
primary care sentinel,Portugal,2020-W43,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2020-W43,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2020-W43,Influenza,Influenza,total,tests,total,9
primary care sentinel,Portugal,2020-W43,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2020-W43,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2020-W43,RSV,RSV,RSV,tests,total,9
primary care sentinel,Portugal,2020-W43,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Portugal,2020-W43,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Portugal,2020-W43,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,9
primary care sentinel,Portugal,2020-W42,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2020-W42,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Portugal,2020-W42,Influenza,Influenza,total,tests,total,2
primary care sentinel,Portugal,2020-W42,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2020-W42,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Portugal,2020-W42,RSV,RSV,RSV,tests,total,2
primary care sentinel,Portugal,2020-W42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Portugal,2020-W42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Portugal,2020-W42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,2
primary care sentinel,Portugal,2020-W41,Influenza,Influenza,total,detections,total,0
primary care sentinel,Portugal,2020-W41,Influenza,Influenza,total,tests,total,0
primary care sentinel,Portugal,2020-W41,RSV,RSV,RSV,detections,total,0
primary care sentinel,Portugal,2020-W41,RSV,RSV,RSV,tests,total,0
primary care sentinel,Portugal,2020-W41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
